,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Spicy Fried Chicken Nuggets Bento(香辣鹽酥雞便當),-0.0028846653,0.0047757877,0.0016154364,0.0013133157,0.0014755117,-0.0020747215,0.004158735,0.0020306522,-0.0060584224,0.0003620903,0.0004843534,-0.0042648823,0.0027554075,-0.001653693,0.0021364447,-0.0045118784,0.00050814776,0.0014060722,-0.004861044,-0.0038067054,0.0012108062,0.00025136242,0.0024984686,-0.003247804,0.0010062635,-0.0022895846,-0.0008473376,-0.0020596876,-0.0029758075,0.0010779703,0.002597727,-0.0017668664,0.0008926696,-0.0011237756,-0.0021893901,0.0027973468,-0.00056401984,0.0020437324,0.003381419,-0.0028738854,0.00093598873,-0.001302348,-0.0024604683,0.00026470236,-0.0007759419,0.00031309607,-0.0024394244,0.0034009356,-0.00021901661,0.0022145817,0.0018477525,-0.0011296938,0.0005357868,-0.00044239187,-0.00050761644,-0.0005708081,0.0038088222,-0.0014766495,-0.003051226,-0.0009839045,0.000735535,-0.0018337964,0.0035084037,-0.0038589782,-0.0018010811,0.0016838509,0.0017359689,0.0038063957,-0.0047150324,-0.0012892521,0.0006157481,0.00081190513,0.0026570174,0.0021491637,-0.0008294924,0.0016369842,0.00042962734,0.0007980729,0.00012779173,-7.8101526e-05,0.0001551338,-0.00026361286,0.0023996702,4.4276705e-05,0.0008435615,-0.00157231,-0.00042750346,-0.0003892388,0.0016760529,0.0024841626,0.0026440828,0.002936667,0.00222351,-0.003350749,0.007804146,0.0057026143,0.00012993433,-0.0003094566,0.0022075463,-0.0030136628
Spicy Fried Chicken Nuggets with Fried Rice (香辣鹽酥雞炒飯),-0.002042813,0.002333752,0.00054758106,0.00074314396,0.004528001,-0.00017363054,0.0032867908,0.0038555255,-0.0058730557,0.0022357227,-0.00058305496,-0.0031798633,0.0024151856,0.0016529943,0.003555986,-0.0032910928,0.0017551736,0.00387559,-0.002668026,-0.0047390093,0.00010600552,-0.002018371,0.0027498968,-0.002863844,0.004259262,-0.0022236814,-0.0005768118,0.0009687125,-0.0036956011,0.0011430172,0.002364094,-0.0032205826,-0.00046993897,-0.0038974932,-0.0011756155,0.0010495735,-0.0007075363,0.0038808552,0.0029746934,-0.0012702221,0.00023311673,-0.00081778504,-0.003855985,0.0018706974,0.00071133947,-0.000225408,-0.0009619716,-0.00049361965,-0.0009011719,0.00062780676,0.0023967365,0.00015658756,-0.0009750513,-0.00417945,0.0011226414,-0.00190484,0.0012471012,-0.0019741294,-0.0020144014,0.00039242514,-0.0008349919,-0.0016318314,0.00075674703,-0.002193328,-0.003637631,0.0043998323,0.0039209574,0.0036570218,-0.0021434627,0.0039495053,-0.001631424,0.00088539795,0.002533355,0.0027964008,0.00012368476,0.0031663724,0.0023886191,0.0018508846,-0.0006151596,-0.0015108213,-0.0037625798,-0.002326955,0.0018929377,-0.000293789,1.8418126e-05,-0.0012911701,0.0009511848,-0.002787223,0.0021595063,-0.0006176409,0.0007296596,0.0010789833,0.0037171792,-0.0039014698,0.0043965075,0.004483273,0.000818187,0.0008743324,0.0034724502,-0.0024177707
Spicy Shrimp,-0.0071882773,0.0061942334,0.0058970507,0.0012871926,0.0046915486,-0.001691311,0.0047587114,-0.0045094304,-0.0024513295,0.0033972366,-0.0017289767,-0.00780452,0.002350466,0.0013498182,0.0070740255,-0.0010256667,0.00019818475,-0.0050693196,-0.0072464067,0.0018892112,0.0046710162,0.0058337944,0.0026895665,-0.0073665334,0.005391634,-0.0025341632,-0.0032208506,-0.0016110423,4.604127e-05,-0.0008492558,0.0025660186,-0.00017923117,-0.00013427809,0.0008261646,-0.0040256893,-0.0007356354,-0.002384941,-0.00037904456,0.0068172486,-0.0066093234,-0.004676088,0.0029859075,0.0030649034,-0.0034887984,0.0013168589,-0.00513408,-0.004368106,0.004775388,0.00073004747,-0.0018599526,-0.004950934,0.0034126358,-0.0027244857,0.00041424227,0.0055169226,-0.005926674,-0.0016059597,0.0045351665,0.007014239,-0.002464784,-0.00528633,0.0010367006,0.0011595257,-0.0034007446,-0.00071841385,-0.004345861,0.0008334988,0.0064516673,-0.0053167646,-0.0027644495,-0.0044298684,-0.0012419466,-0.0017509661,0.0024171197,-4.094187e-05,-0.005319323,-0.0062473575,-0.00028934795,-0.004262053,0.00019974622,-0.0037741144,-0.0073692035,0.006112133,0.004772472,-0.0016570922,0.0027029503,-0.0033567094,-0.0077470196,-0.0057944898,3.161491e-05,-0.0023675107,0.0009017627,9.346206e-05,0.0018348811,0.0006336062,0.001831712,0.001333673,0.007316566,0.004247345,-0.004126109
Spoon,-0.004605708,0.0080777705,-0.005171659,-0.008494835,-0.0048792516,0.0047900905,-0.0019135093,-0.0048904098,0.009355176,-0.001904645,-0.008003141,0.0026172483,-0.006733849,-0.0011044741,-0.005287968,0.000684613,0.008337408,0.004246328,0.00058026554,-0.006018492,0.0012972343,0.009658502,-0.0065898835,0.00608116,-0.008477884,0.0081064105,-0.008722923,-0.006246601,0.003386394,0.0007543838,-0.008035958,0.0010766458,-0.0026371216,-0.0013830184,-0.0045777382,0.0009322584,-0.0076038255,0.00433913,-0.009764617,0.0043205023,0.00018056988,-0.0042538582,0.005312723,-0.0092727,-0.0021538257,-0.005476134,-0.009442333,-0.009789203,-0.0072620166,-0.0066344272,-0.0064233565,-0.008349102,0.001337378,0.006151794,0.006043892,0.0036919438,0.0034156549,-0.008038172,-0.008356191,-0.0050015496,0.0072763753,-0.007881949,0.0076932656,0.00038491606,-0.008096312,0.0063697626,-0.004443171,-0.008297129,-0.00041959883,-0.0058465097,0.0005995035,0.006951865,-0.0033674634,-0.008664435,0.0024730826,0.007332437,0.004684981,0.0028508985,-0.0066926884,-0.0034908748,-0.0070092273,-0.0068675983,-0.006266092,0.0019508266,0.009671272,-0.0039830506,-0.0069658672,-0.0024787819,-0.004243933,0.005021563,0.005023992,-0.002265569,0.0064523397,0.009967531,0.007760104,0.00978785,0.0069115125,0.009438021,0.0079413215,-0.009942626
Sprite,-0.0077410387,-0.0008673501,0.009307273,0.003039193,0.0015568697,-0.0009478044,-0.0031314695,-0.0077265273,0.00854078,0.0052330256,-0.006661509,-0.006756616,-0.00214633,-0.0037214768,0.0046778177,-0.0033273005,-0.005776452,-0.0036169123,-0.00032526255,0.00861477,-0.0002787268,0.0001652813,0.0043197237,0.001514802,-0.007355869,-0.009100536,-0.00440681,0.008011192,-0.004903797,0.0097614685,0.0037001646,-0.0010762096,-0.0044372273,-4.36306e-05,-0.007933651,-0.004100037,-0.0031300127,0.0036937702,-0.004953256,-0.007947978,0.007800678,0.0002752948,-0.00088535785,0.0034571814,-0.0057345675,0.001952647,0.0066366647,-0.008753053,0.0061700763,0.005621321,-0.006732974,-0.002832297,-0.0034214293,-0.0038128174,0.0017527473,-0.005130174,0.008412936,0.007461058,-0.006362239,-0.005686669,0.00024503827,-0.005351826,0.007963655,0.006926104,0.002137525,-0.003527291,-0.008628757,0.005559683,-0.0036035322,0.0005434537,-0.0061512413,0.004066248,-0.0059975293,-0.0005561447,-0.0062262774,-0.0017325985,0.0064671813,-0.0011455346,0.004551469,-0.0066709793,-0.0015978945,-0.009613994,0.0046505607,0.00097548007,0.007867588,0.004488683,-0.009184233,0.009751384,5.4291486e-05,0.003312739,0.0021163558,-0.00062473177,-0.009312469,-0.0066103935,-0.007177913,-0.0013833273,0.0071891104,0.009914737,-0.0067949905,0.007909203
Steamed Beancurd Sheet Rolls 腐皮鲜竹卷 (2pc),-0.0013329556,-0.002048275,-0.0019652888,-0.0035655668,-0.0003120435,-0.0029151402,0.0047169803,0.0040951073,0.0023293656,0.00085456826,0.0009653401,0.0016436282,0.00051647663,-5.088215e-05,0.0017468957,0.00093869545,-0.00088719296,0.0044562505,0.0018345172,-0.0036912572,-0.002482314,-0.0001482941,-0.001705911,-0.0016623292,0.003369951,-0.00051699666,-0.0039433804,-0.0044397353,-0.0005756079,-0.004810689,0.0054947757,0.0037397563,0.0015080762,-0.00023199416,-0.0016648009,-0.00027511935,0.0016991538,-0.00089875207,-0.00017991429,-0.0024908783,0.00040446073,-0.004211563,0.0030332443,-0.0020108598,0.0035192433,0.0024539356,-8.660477e-05,-0.0037193412,0.0025849936,-0.0030151408,0.001713275,0.0011364692,-0.0016457053,0.0008302268,-0.0009999821,0.002230191,0.0044267853,-0.00019194263,0.00026709563,-0.0013286074,-0.0008281952,0.002757279,0.00016189103,-0.0025732121,-0.0019650974,0.0027117806,-0.0008136095,-0.0057824347,1.6939128e-05,0.0007423574,-0.0007923457,0.0016292717,0.0005956692,-0.0002101373,0.003351596,0.00067791034,0.0029528784,-0.0017618374,-0.0002829973,-0.0010211753,0.0021110445,-0.0009037037,-0.0025144366,0.0004748703,0.002298643,0.0015755027,-0.00079841743,-0.0030261816,0.002335294,-0.002701316,0.0026502013,0.000100321915,-0.0003245999,0.0028005869,-0.0010919598,0.0005676253,0.00060086633,0.00025808593,-0.00054503564,-0.002940887
Strawberry Milk 草莓牛乳,0.0006304039,-0.0027692982,0.00036795004,-0.00071154226,0.0032517798,-0.002284005,-5.846843e-06,-0.0015618447,0.0005359404,-0.0019551879,0.00033936827,0.00024925545,0.0019131767,0.00039632453,-0.0073942915,0.0002156791,-0.0028649038,0.000748736,8.714463e-05,-0.0066129644,0.005690073,0.0024206461,0.0058195167,-0.0005806422,-0.00599582,0.0005673685,0.0013257698,-7.872904e-05,-0.0028775882,-0.0034718427,-0.0028240972,-0.0054645254,-0.0028439248,-0.006921653,0.0024761104,-0.00013274519,-0.0014433549,-0.0048761764,-0.0024087422,-0.0009906474,-0.00011351084,-0.004674111,-0.0067429882,0.004666042,0.004951619,0.0015953756,-0.0075719953,-0.0011752209,0.00559015,0.0011798544,-0.002377581,0.0025248353,0.003968255,-4.1986426e-05,0.0021790245,-0.0008687388,-0.002793344,-0.0047243363,-0.0028185928,0.0045120833,-0.0017119084,-0.0012866462,-0.0017144153,0.0017067682,-0.0029375937,-0.0006086233,-0.003162112,0.0061836964,0.004706748,0.00016942753,0.0011493275,0.0032732754,0.0053700567,-0.0003796279,7.3676696e-05,-0.0044825897,7.509454e-05,0.00067473715,-0.0026308838,5.458078e-05,-0.0018248662,-0.0035348665,-0.0040373295,-0.0068415576,-0.004798105,0.0048838123,-0.0036376633,0.00011112603,-0.00341988,4.3570995e-05,0.0022260905,9.482591e-06,0.0047945334,0.0039530094,-0.0014946613,0.0047942926,-0.0014592241,-0.0037547166,-0.003725049,0.0017208429
Sweet Black Sesame Paste with Milk Mochi 鲜奶麻薯芝麻糊,4.1109604e-05,-0.000494438,0.0015670108,0.004564842,0.0024121949,0.000869313,0.00028057303,0.0034819816,-0.0017852463,-0.00026272458,-9.251153e-05,-0.003217793,-0.0012630442,-0.0015185834,0.003238152,0.0026920892,-0.0027951158,0.00096104556,0.001543307,-0.0023088958,0.0026923742,0.0022347376,-0.003667104,-8.061319e-05,-0.0007097878,0.0024062311,-0.00114344,-0.00036175043,-0.0014459887,-0.0027120248,0.0006436934,0.001420138,0.0011559679,-0.0028815547,0.002079409,0.002744295,0.003975954,-0.0012230447,-0.00078078837,0.0019255545,0.0034988418,-0.0033790842,-0.0019931705,0.00024512992,-0.0006536758,0.001618979,-0.0026741445,-0.0009746208,0.0026502868,0.002430351,-0.0018712048,-0.0022806637,-0.00056551455,0.0017318188,0.0016430905,0.0034680895,-0.00243137,0.001773281,-0.00058390235,0.0031215132,-0.0022593979,0.0028848262,5.4424454e-05,-0.0006731794,-0.00034639478,0.0020521723,-0.0010860341,0.0008898574,0.001299239,0.0019509369,-0.002619383,0.0035214298,0.0034674928,-0.0009489121,0.0008308181,-0.0026351442,-0.0012817165,0.00022829813,0.0020327196,0.0007980677,0.00041057094,0.0014984848,-0.00036519577,-0.00056274515,-0.00094696507,0.0015873769,-0.0021041804,-0.0013638579,0.0033759656,-0.0010821682,0.002844279,0.0021818946,-0.00095891976,0.001542563,-0.00068349,0.0011165057,-0.0005428323,-0.0021293496,-0.0016277963,-0.00046019605
Szechwan Chicken Bento(四川雞便當),-0.004382169,0.00042247097,0.001157234,0.0003710615,-0.005562119,-0.004315536,0.0062383814,0.0010880183,-0.0022942007,-0.0043459446,-0.00088821526,0.0008823896,-0.00030901667,-0.002770135,-0.0020742686,-0.0027614154,-0.0026547858,-0.00216909,-0.0039568865,-0.0040545026,0.0009851805,-0.0013664004,0.008550769,0.0032698605,-0.0009240947,-0.0029458029,-0.0026768262,-0.0049216114,-0.003547112,0.0017078182,-0.00076548,-0.0028399841,0.0018779306,-0.003333213,0.0011958022,0.002892876,0.0070621376,-0.004259762,-0.0027257507,-0.0021922342,0.00027184363,-0.0014839801,-0.0052644513,-0.0026273676,-0.0010611061,-0.0023975368,-0.0049529783,0.0018360214,0.005223538,-0.0003450343,-0.0030169168,-0.0019408839,0.0037804209,0.0036514115,-0.0038960902,0.00019925216,0.0014666817,-0.0050505097,-0.0040423707,-0.0033572759,0.003089453,-0.0010037429,0.00041502772,-0.002252589,0.0029634652,0.00058283954,-0.0014174493,0.0024262061,-0.0030271974,-0.0015870314,-0.0016852517,0.005252328,0.002389057,-5.933782e-05,0.0032935718,0.0002316999,0.0005003988,0.0034760288,-0.00095145404,0.0005659907,-0.00029944838,-0.0024074442,0.0025705001,0.0014169627,-1.6049133e-05,0.00083417504,-0.0028345666,0.0028581792,-0.0007812225,0.0010120971,0.0015870505,0.0029215966,-0.003874545,-0.0024921442,0.0067702,0.006526566,-0.00050409365,-0.0034817085,0.0023459366,9.960518e-05
Tacos,0.0051417802,0.0021255207,0.0020311605,-0.0052108346,-0.008683707,0.00478667,-0.0006863046,-0.0024875987,0.007501149,-0.00043516158,-0.0050586713,0.0008804202,-0.0025328195,0.0005191874,-0.0033314824,-0.00882494,0.009918229,0.00020783901,0.0010866857,-0.0016324258,0.0032160045,-0.005904541,-0.0035559726,0.006532222,-0.0012507784,-0.0007494009,-0.0021261335,-0.007648228,-0.0050078845,0.006112318,-0.004204109,0.0023577523,0.006660806,-0.008617665,-0.0013028133,-0.008187887,0.0008449912,0.0014873183,0.00091969373,-0.0050631785,-0.007379676,0.0031904757,0.0098599065,0.008584038,0.006176703,0.0024410677,0.0020533467,-0.00783438,-0.009473557,-0.0034462344,0.0012967814,0.008749668,0.005808047,-0.0012099529,-0.0065505146,0.009787875,0.0027926683,0.005549084,-0.0025175344,0.0084001,0.00066139223,-0.009893412,-0.006595124,-0.009735062,0.0007371843,0.00024929046,0.0049396753,-0.0005930007,0.0057606804,0.0066313194,0.006910423,0.00185974,-0.0041071535,0.007851,0.0033460641,0.0024113487,0.0072965072,0.0038246298,0.0022719835,-0.0037243878,-0.008555047,-0.0055677975,-0.009515071,0.00022920013,0.0027146959,0.0025360428,-0.000619843,0.0014697933,0.001592443,-0.0020488107,-0.0033055628,-0.006516452,0.005312406,-0.006964395,-0.0023308266,-0.0011605227,0.0015559089,0.00010579944,-0.0006940174,0.00075645687
Taiwanese Meat Sauce on Dried Noodle (肉燥拌麵),0.0008426928,-0.003261881,-0.0017463131,0.00097292673,-0.0034605493,-0.0017654167,0.0011762159,0.0017058623,-0.000512456,0.00027908132,0.0024900255,0.001501668,-0.0023293546,0.0034290557,-0.0008772061,-0.00077580597,-0.0019030252,-0.0014151651,0.0008447248,-0.0031953887,0.0016873587,-0.0021052777,0.00278738,-0.0020319459,-0.002580189,-0.00061689207,0.00044141625,0.0009217172,0.00024525682,0.00020193831,1.1289193e-05,-0.0011185791,0.0010009209,0.0026094161,0.0003531855,-0.000916503,-0.00014030507,8.0687656e-05,0.00021663548,-0.0028931445,0.005205702,-0.0026635877,0.0026319611,-0.00027763794,0.000988851,0.0019645698,-0.00082443154,-0.0032169314,0.002221206,-0.0012345945,-0.0044521317,-0.005690391,0.0020152454,0.0006417744,0.004979723,-0.0032856294,0.00037620473,0.0007493303,-0.00056432706,0.0050010816,0.0020915272,-0.0036803454,0.0037968587,-0.00024112298,-0.0031903903,-0.00086022733,0.0006950224,0.0023901241,-0.0010602762,0.0024070947,-0.0014693836,0.0015786208,0.0048959674,-0.002439451,0.0015005873,0.0004195964,9.1027134e-05,0.00023589133,-0.0023086953,1.543905e-05,0.0020492284,0.00017614523,-0.0026823804,-0.00031582566,-0.0018337396,-0.0014337759,0.0005163428,-0.0002136172,0.003050341,0.004054376,-0.0025688729,0.0013740592,-1.6215257e-05,-0.0004746721,-0.00023133901,-0.001363162,0.0031970667,0.00056298357,0.005245522,-0.00021516831
Taiwanese Pork Meat Sauce Bento(台式滷肉便當),0.0033940058,-0.0016007848,-0.003131629,-0.0020307202,-0.0044710566,-0.0020538366,0.00207972,0.0045670075,-0.002222359,-0.00032877093,0.0006786594,0.0026993537,-0.004476171,0.00041057673,-0.0025614873,0.00059160084,-0.00018417742,-0.0012939046,-0.0008708628,-0.0057491786,-0.00080935046,-0.0013051849,0.0023085428,-0.00025131422,0.00038848724,-0.0016316915,0.0009976918,-0.0041121277,-0.00036185948,0.0046955463,0.0038028602,-4.7185637e-05,-0.00039597973,-0.005532631,-0.0017241206,0.0025599422,-0.0013576573,-0.0001803186,0.0020874448,-0.005478918,0.0060567246,-0.003323126,-0.00016329077,-0.0031101436,-0.0007659197,-0.0024330667,-0.0019455287,-0.0006499973,-0.000959974,-0.0011136105,-0.0022699134,-0.0062284395,-0.00043707737,0.00096675777,1.553935e-05,-0.003560838,0.0017748685,-0.0006615549,-0.001683843,-0.0012232577,0.0022619416,-0.0016912488,0.004108219,8.561416e-06,-0.0007305713,-8.5878186e-05,0.0023405296,-0.00027151173,-0.0077233394,-0.0026320412,-0.0018464862,-0.0008624383,0.00040794245,0.00053300447,0.0018604785,-0.0012586288,-0.004968299,0.00080104586,-0.0023546543,0.0021150578,0.006938461,-0.0010318969,-0.0037107524,-0.0015591708,0.00024768073,-0.002920434,0.0012223577,0.00029522428,-0.002382986,0.0021706696,0.00024139525,0.0006589023,0.0011990143,-0.0008001512,0.00084082107,-0.0010956601,0.00088090944,0.00094439957,0.003573856,-0.0026364746
Taiwanese Sausage (台式香腸),0.006875492,-0.0010324897,-0.0016669012,-0.0039634076,-0.0033426557,0.0040032826,0.0023978224,0.0008137541,0.004918437,-0.0029958312,0.0020758833,0.0030850337,-0.004004738,-0.0013531778,0.0026643302,-0.0006517898,-0.0007765975,-0.0026522547,-0.0019150892,-0.004039116,0.0016290174,0.003749252,0.004742487,-0.0027730756,0.0011096351,0.0035114067,-0.0021084785,-0.0031286122,0.0038407529,0.0066706873,0.00075735693,0.00026276745,0.0053730346,-0.0011915114,0.0014534798,0.0043436163,-0.0008034474,-0.00022265827,-0.004114423,-0.0024274478,-0.0043212883,-0.0077046105,-0.0066621527,0.00089875126,0.00090339297,-0.003214768,0.005591558,-0.000533564,0.00383229,0.0038243507,-0.0015239039,-0.003274372,-0.0010926143,0.0009803005,-0.0024994747,0.00034834957,-0.00033260495,-0.0013669428,-0.0036690694,0.006966492,0.0011396768,0.0032193048,0.00534595,-8.1417e-05,0.0021067772,0.0037203801,0.0006757824,0.005892675,-0.0094548715,0.005006048,0.005162549,0.0017689313,0.005326887,-0.00037312973,-0.00031924187,-0.005336905,-0.002460525,-0.004547903,-0.0013851636,-0.0003802656,0.005698119,-0.0043340293,-0.0065994053,-0.0014525581,0.0063741193,0.0010784352,0.0015329104,0.002283233,0.001544742,0.0073599773,-0.0007027046,0.00244928,0.004071915,-0.0018812725,-0.0053052367,-0.00050806114,0.00714076,0.0037974396,0.0019496126,-0.0009888342
Taiwanese Sausage Bento(台式香腸便當),0.0023532908,-0.0021360274,-0.0007833467,-0.002598621,-0.0042327535,0.00038208975,0.0038450682,0.00010110822,0.00022962887,-0.00016458007,-0.002811249,0.00387745,-0.0069700116,-0.005920417,-0.0018132182,-0.0012785593,-0.0055188844,-0.004479715,-0.001650688,-0.0041054543,-0.001750693,0.002932818,0.0030569532,-0.0027379787,-0.0001417154,0.0016102353,0.00026068627,-0.0050625363,-0.00024617097,0.006001559,0.0032626335,-0.0008095399,0.0022119372,-0.0048182756,0.0031666872,0.0017380493,-0.0006690029,0.0032940453,-0.0007461925,-0.001579501,0.0023269453,-0.0072964155,-0.0042176545,0.00047749805,0.0016447369,-0.0054329946,0.0023207404,0.0057847183,0.0012967284,0.0021360058,-0.0012765906,-0.0078746,0.0053076283,0.0012929626,-0.0011146184,-0.001284379,0.0012307788,-0.0035424842,-0.0032854138,-0.0007790803,0.0007150761,-0.00023737934,0.006553674,-0.0011475288,-0.00041996315,0.0010613337,0.0039264485,0.00593895,-0.0072863298,0.00064115145,0.0018681024,0.0051715644,0.005553118,0.0015387745,-0.0014343236,-0.00043781946,-0.0040159887,-0.0022861706,-0.0014589096,0.0031530615,0.0037916368,-0.0026458253,-0.0031092283,-3.9616833e-05,0.0025081744,-0.0031714465,0.0015784173,0.0016397288,0.00050844206,0.0026795983,0.0011214211,0.0008213355,0.0014575829,-0.005094674,0.0008870587,0.0022562922,0.0054386635,0.0006790289,0.0061603454,-0.007203997
Tamago ,0.0030095745,0.0059926333,0.004733237,0.002869736,-0.0026996755,-0.0029041576,0.00069559575,0.0073047043,0.009917807,0.0066821505,-0.0020073808,-0.0017404294,0.00046034812,-0.009570675,0.009354198,0.0058734883,0.005356042,0.008418712,0.003972888,0.0071116732,-0.009386383,-0.0043006814,0.0038316941,0.006646507,0.001510067,0.0028012777,0.008358557,0.0023201155,0.0027154218,-0.0064472533,0.0049261404,0.00019000769,0.006357832,-0.0019550575,-0.0023225439,0.005255823,0.0053017903,-0.00532804,0.0037486446,-0.0006961918,0.0015536892,0.006100193,-0.009688711,0.009250807,0.001180793,0.002805494,-0.007173878,-0.007472613,-0.009784694,0.006550119,0.0047094165,0.0058989692,0.000966872,0.0039941394,0.0015610516,-0.009449809,-0.006497687,0.008815465,-0.007949951,0.008754092,-0.0060265446,-0.006198032,0.0055036936,0.008168135,-0.0028407811,-0.0015369046,0.0041533518,-0.008486987,-0.0034375917,-0.0053291153,-0.006609054,0.002863834,0.0034593092,0.009387669,-0.0051296637,0.009255103,0.0050490783,-0.0005197144,0.0089357495,-0.0030685365,-0.005851295,0.0032925033,-0.0071289195,-0.0048530935,-0.006161785,-0.002622447,-0.0012955439,0.0017120076,-0.00066302775,0.0046250536,0.0012580573,0.0013668144,-0.0013733995,-0.009790838,-0.0054774177,0.0019317078,-0.0026082397,0.009273814,-0.0054463567,-0.009386945
